29.863175,77.90010833,224,404,97,1722,151595550,-95,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-98,NR,NSA,,
29.863175,77.90010833,224,404,97,0,0,-89,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-94,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-89,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-97,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-94,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-97,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-97,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-97,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-94,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-92,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-93,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-92,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-94,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-95,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,0,0,-95,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,684
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,333
29.863175,77.90010833,224,404,97,1722,151595550,-93,LTE,LTE,365,63
29.863175,77.90010833,224,404,97,0,0,-91,NR,NSA,627936,684
29.863195,77.89997,217,404,97,0,0,-98,NR,NSA,627936,333
29.863195,77.89997,217,404,97,0,0,-98,NR,NSA,627936,684
29.86320167,77.89997167,218,404,97,0,0,-94,NR,NSA,627936,333
29.86320167,77.89997167,218,404,97,0,0,-94,NR,NSA,627936,684
29.86321167,77.89998333,218,404,97,0,0,-97,NR,NSA,627936,333
29.86321167,77.89998333,218,404,97,0,0,-97,NR,NSA,627936,684
29.86321167,77.89998333,218,404,97,0,0,-95,NR,NSA,627936,333
29.86321167,77.89998333,218,404,97,1722,151595550,-91,LTE,LTE,365,63
29.86321167,77.89998333,218,404,97,0,0,-95,NR,NSA,627936,684
29.86321167,77.89998333,218,404,97,0,0,-90,NR,NSA,627936,333
29.86321167,77.89998333,218,404,97,0,0,-90,NR,NSA,627936,684
29.86321167,77.89998333,218,404,97,0,0,-93,NR,NSA,627936,333
29.86321167,77.89998333,218,404,97,0,0,-93,NR,NSA,627936,444
29.86321167,77.89998333,218,404,97,0,0,-90,NR,NSA,627936,333
29.86321167,77.89998333,218,404,97,0,0,-90,NR,NSA,627936,684
29.86324833,77.90006167,219,404,97,0,0,-93,NR,NSA,627936,333
29.86324833,77.90006167,219,404,97,0,0,-93,NR,NSA,627936,684
29.86325,77.90006333,219,404,97,0,0,-92,NR,NSA,627936,333
29.86325,77.90006333,219,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86325,77.90006333,219,404,97,0,0,-92,NR,NSA,627936,684
29.86322333,77.90006167,219,404,97,1722,151595550,-94,LTE,LTE,365,63
29.86323333,77.90000333,219,404,97,1722,151595550,-95,LTE,LTE,365,63
29.86322167,77.900005,219,404,97,0,0,-99,NR,NSA,,
29.86322,77.90001,218,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86322167,77.900005,219,404,97,0,0,-99,NR,NSA,,
29.86322,77.90001,218,404,97,1722,151595550,-94,LTE,LTE,365,63
29.86322,77.90001,218,404,97,0,0,-90,NR,NSA,627936,333
29.86322,77.90001,218,404,97,0,0,-90,NR,NSA,627936,684
29.86322,77.90001,218,404,97,0,0,-88,NR,NSA,627936,333
29.86322,77.90001,218,404,97,0,0,-88,NR,NSA,627936,684
29.86322,77.90001,218,404,97,0,0,-88,NR,NSA,627936,333
29.86322,77.90001,218,404,97,0,0,-93,NR,NSA,627936,684
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,333
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,684
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,333
29.86322,77.90001,218,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,684
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,333
29.86322,77.90001,218,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86322,77.90001,218,404,97,0,0,-96,NR,NSA,627936,684
29.863255,77.900115,223,404,97,0,0,-91,NR,NSA,627936,333
29.86322,77.90001,218,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863255,77.900115,223,404,97,0,0,-91,NR,NSA,627936,684
29.86325333,77.90011,223,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86325333,77.90010333,224,404,97,1722,151595550,-94,LTE,LTE,365,63
29.86325,77.90009167,224,404,97,0,0,-96,NR,NSA,627936,333
29.86325,77.90009167,224,404,97,0,0,-96,NR,NSA,627936,684
29.86325,77.90009167,224,404,97,0,0,-96,NR,NSA,627936,333
29.86325,77.90009167,224,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86325,77.90009167,224,404,97,0,0,-96,NR,NSA,627936,684
29.86325167,77.90008,223,404,97,0,0,-91,NR,NSA,627936,333
29.86325167,77.90008,223,404,97,0,0,-91,NR,NSA,627936,684
29.86325167,77.90008,223,404,97,0,0,-95,NR,NSA,627936,333
29.86325167,77.90008,223,404,97,0,0,-95,NR,NSA,627936,684
29.86325333,77.90008833,223,404,97,0,0,-98,NR,NSA,627936,333
29.86325333,77.90008833,223,404,97,0,0,-98,NR,NSA,627936,684
29.86325667,77.90010333,222,404,97,0,0,-92,NR,NSA,627936,333
29.86325667,77.90010333,222,404,97,0,0,-92,NR,NSA,627936,684
29.86326667,77.90011333,221,404,97,1722,151595550,-90,LTE,LTE,365,63
29.863265,77.90011167,220,404,97,0,0,-90,NR,NSA,627936,333
29.863265,77.90011167,220,404,97,0,0,-90,NR,NSA,627936,684
29.863265,77.90011167,220,404,97,0,0,-89,NR,NSA,627936,333
29.863265,77.90011167,220,404,97,0,0,-89,NR,NSA,627936,684
29.863265,77.90011167,220,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86326167,77.90006333,219,404,97,0,0,-91,NR,NSA,627936,333
29.86326167,77.90006333,219,404,97,0,0,-91,NR,NSA,627936,684
29.86327,77.90006167,219,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86327,77.90006167,219,404,97,1722,151595550,-93,LTE,LTE,365,63
29.86327,77.90006167,219,404,97,0,0,-92,NR,NSA,627936,333
29.86327,77.90006167,219,404,97,0,0,-92,NR,NSA,627936,684
29.86330333,77.90005,219,404,97,0,0,-95,NR,NSA,627936,333
29.86330333,77.90005,219,404,97,0,0,-95,NR,NSA,627936,684
29.86331167,77.90005333,218,404,97,0,0,-97,NR,NSA,627936,333
29.86331167,77.90005333,218,404,97,0,0,-97,NR,NSA,627936,684
29.86332833,77.90005667,217,404,97,1722,151595550,-90,LTE,LTE,365,63
29.863395,77.90002333,219,404,97,0,0,-91,NR,NSA,,
29.86341167,77.90000833,219,404,97,0,0,-94,NR,NSA,627936,333
29.86341167,77.90000833,219,404,97,1722,151595550,-90,LTE,LTE,365,63
29.86341167,77.90000833,219,404,97,0,0,-91,NR,NSA,627936,452
29.863395,77.90002333,219,404,97,0,0,-91,NR,NSA,,
29.86341833,77.9,218,404,97,0,0,-95,NR,NSA,627936,333
29.86341833,77.9,218,404,97,1722,151595550,-86,LTE,LTE,365,63
29.86341833,77.9,218,404,97,0,0,-95,NR,NSA,627936,684
29.863395,77.90002333,219,404,97,0,0,-91,NR,NSA,,
29.86342667,77.89994667,217,404,97,0,0,-100,NR,NSA,627936,333
29.86342667,77.89994667,217,404,97,0,0,-100,NR,NSA,627936,684
29.86343,77.89993667,217,404,97,0,0,-103,NR,NSA,627936,333
29.86343,77.89993667,217,404,97,0,0,-103,NR,NSA,627936,684
29.863435,77.899925,217,404,97,0,0,-101,NR,NSA,627936,333
29.863435,77.899925,217,404,97,0,0,-101,NR,NSA,627936,684
29.863435,77.899925,217,404,97,0,0,-101,NR,NSA,627936,333
29.863435,77.899925,217,404,97,1722,151595550,-83,LTE,LTE,365,63
29.863435,77.899925,217,404,97,0,0,-101,NR,NSA,627936,684
29.86343833,77.89986667,217,404,97,0,0,-104,NR,NSA,627936,333
29.863435,77.899925,217,404,97,1722,151595550,-83,LTE,LTE,365,63
29.86343833,77.89988,217,404,97,0,0,-104,NR,NSA,627936,452
29.863435,77.89984167,217,404,97,1722,151595550,-88,LTE,LTE,365,63
29.86342667,77.89982167,217,404,97,0,0,-100,NR,NSA,627936,333
29.863435,77.89984167,217,404,97,1722,151595550,-88,LTE,LTE,365,63
29.86342667,77.89982167,217,404,97,0,0,-100,NR,NSA,627936,452
29.86342333,77.89981667,217,404,97,0,0,-105,NR,NSA,627936,333
29.863435,77.89984167,217,404,97,1722,151595550,-88,LTE,LTE,365,63
29.86342333,77.89981667,217,404,97,0,0,-105,NR,NSA,627936,452
29.86342,77.89981,217,404,97,0,0,-106,NR,NSA,627936,333
29.863435,77.89984167,217,404,97,1722,151595550,-88,LTE,LTE,365,63
29.86342,77.89981,217,404,97,0,0,-106,NR,NSA,627936,452
29.86342167,77.89979333,217,404,97,0,0,-105,NR,NSA,627936,333
29.86342,77.89981,217,404,97,1722,151595550,-84,LTE,LTE,365,63
29.86342333,77.89980333,217,404,97,0,0,-105,NR,NSA,627936,452
29.86342167,77.89979333,217,404,97,0,0,-105,NR,NSA,627936,333
29.86342833,77.89978833,218,404,97,1722,151595550,-82,LTE,LTE,365,63
29.86342333,77.89980333,217,404,97,0,0,-105,NR,NSA,627936,452
29.86342167,77.899785,218,404,97,1722,151595550,-84,LTE,LTE,365,63
29.86342,77.89978,218,404,97,0,0,-100,NR,NSA,627936,452
29.86342167,77.899785,218,404,97,1722,151595550,-84,LTE,LTE,365,63
29.86342,77.89978,218,404,97,0,0,-100,NR,NSA,627936,444
29.86342,77.89978167,218,404,97,0,0,-96,NR,NSA,627936,452
29.86342167,77.899785,218,404,97,1722,151595550,-84,LTE,LTE,365,63
29.86342,77.89978167,218,404,97,0,0,-96,NR,NSA,627936,444
29.86342,77.89978167,218,404,97,0,0,-98,NR,NSA,627936,452
29.86342,77.89978167,218,404,97,1722,151595550,-87,LTE,LTE,365,63
29.86342,77.89978167,218,404,97,0,0,-98,NR,NSA,627936,444
29.863425,77.89976167,219,404,97,0,0,-107,NR,NSA,627936,452
29.863425,77.89976167,219,404,97,0,0,-107,NR,NSA,627936,333
29.86342333,77.89975,219,404,97,0,0,-108,NR,NSA,627936,452
29.86342333,77.89975,219,404,97,0,0,-104,NR,NSA,627936,444
29.86342333,77.89975,219,404,97,0,0,-104,NR,NSA,627936,452
29.86342167,77.89974,219,404,97,1722,151595550,-90,LTE,LTE,365,63
29.86342333,77.89975,219,404,97,0,0,-104,NR,NSA,627936,444
29.86342333,77.89975,219,404,97,0,0,-104,NR,NSA,627936,452
29.86341667,77.89971833,219,404,97,1722,151595550,-87,LTE,LTE,365,63
29.86342333,77.89975,219,404,97,0,0,-104,NR,NSA,627936,444
29.86341667,77.8997,220,404,97,1722,151595550,-91,LTE,LTE,365,63
29.86341833,77.89968167,220,404,97,1722,151595550,-87,LTE,LTE,365,63
29.863415,77.89965833,220,404,97,1722,151595550,-85,LTE,LTE,365,63
29.86341667,77.89964333,220,404,97,1722,151595550,-88,LTE,LTE,365,63
29.86341667,77.89964333,220,404,97,0,0,-103,NR,NSA,,
29.86341,77.89961667,221,404,97,1722,151595550,-85,LTE,LTE,365,63
29.86341667,77.89964333,220,404,97,0,0,-103,NR,NSA,,
29.86340333,77.89958333,221,404,97,1722,151595550,-83,LTE,LTE,365,63
29.86341167,77.89956,221,404,97,0,0,-100,NR,NSA,627936,452
29.86340333,77.89958333,221,404,97,1722,151595550,-83,LTE,LTE,365,63
29.86341167,77.89956,221,404,97,0,0,-100,NR,NSA,627936,444
29.86341167,77.89956,221,404,97,0,0,-100,NR,NSA,627936,452
29.86341167,77.89953667,221,404,97,1722,151595550,-85,LTE,LTE,365,63
29.86341167,77.89953667,221,404,97,0,0,-101,NR,NSA,627936,444
29.86342,77.89950667,221,404,97,0,0,-107,NR,NSA,627936,452
29.86341667,77.89951833,221,404,97,0,0,-107,NR,NSA,627936,333
29.86342,77.89950667,221,404,97,0,0,-101,NR,NSA,627936,452
29.86342,77.89950667,221,404,97,0,0,-101,NR,NSA,627936,333
29.86342833,77.89947333,221,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863435,77.899455,221,404,97,0,0,-102,NR,NSA,627936,452
29.86342833,77.89947333,221,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863435,77.899455,221,404,97,0,0,-102,NR,NSA,627936,333
29.86345333,77.899455,220,404,97,0,0,-100,NR,NSA,627936,452
29.86345333,77.899455,220,404,97,0,0,-100,NR,NSA,627936,684
29.86345333,77.899455,220,404,97,0,0,-99,NR,NSA,627936,452
29.86345333,77.899455,220,404,97,1722,151595550,-89,LTE,LTE,365,63
29.86345333,77.899455,220,404,97,0,0,-99,NR,NSA,627936,333
29.86347667,77.899465,220,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86348333,77.89948333,220,404,97,0,0,-107,NR,NSA,627936,452
29.86347667,77.899465,220,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86348333,77.89948333,220,404,97,0,0,-107,NR,NSA,627936,684
29.86348667,77.89949333,220,404,97,0,0,-104,NR,NSA,627936,452
29.86347667,77.899465,220,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86348667,77.89949333,220,404,97,0,0,-104,NR,NSA,627936,333
29.86348667,77.89952667,219,404,97,0,0,-103,NR,NSA,627936,452
29.86347667,77.899465,220,404,97,1722,151595550,-92,LTE,LTE,365,63
29.86348667,77.89952667,219,404,97,0,0,-103,NR,NSA,627936,333
29.86348667,77.89952667,219,404,97,0,0,-103,NR,NSA,627936,452
29.86347667,77.899465,220,404,97,1722,151595550,-92,LTE,LTE,365,63
29.863485,77.899545,220,404,97,0,0,-101,NR,NSA,627936,333
29.86348667,77.89955833,220,404,97,0,0,-103,NR,NSA,627936,452
29.86348667,77.89955833,220,404,97,1722,151595550,-91,LTE,LTE,365,63
29.86348667,77.89955833,220,404,97,0,0,-103,NR,NSA,627936,444
29.86348667,77.89959667,220,404,97,0,0,-109,NR,NSA,627936,452
29.86348667,77.89959667,220,404,97,0,0,-109,NR,NSA,627936,333
29.86348667,77.89961,220,404,97,0,0,-108,NR,NSA,627936,452
29.86348667,77.89961,220,404,97,0,0,-108,NR,NSA,627936,333
29.86347833,77.89963833,220,404,97,0,0,-107,NR,NSA,627936,452
29.86347833,77.89963833,220,404,97,0,0,-107,NR,NSA,627936,333
29.86347333,77.89965667,220,404,97,0,0,-105,NR,NSA,627936,452
29.86347333,77.89965667,220,404,97,1722,151595550,-88,LTE,LTE,365,63
29.863475,77.89964833,220,404,97,0,0,-105,NR,NSA,627936,444
29.863465,77.89969,219,404,97,0,0,-102,NR,NSA,627936,452
29.863465,77.89969,219,404,97,0,0,-102,NR,NSA,627936,444
29.86346333,77.89970167,219,404,97,0,0,-107,NR,NSA,627936,452
29.86346333,77.89970167,219,404,97,0,0,-107,NR,NSA,627936,333
29.86346333,77.89970167,219,404,97,0,0,-107,NR,NSA,627936,452
29.86345167,77.89972833,219,404,97,1722,151595550,-89,LTE,LTE,365,63
29.86346333,77.89970167,219,404,97,0,0,-107,NR,NSA,627936,333
29.863455,77.89977333,218,404,97,1722,151595550,-88,LTE,LTE,365,63
